"","player_id","year","first_serve","first_won"
"24015",203462,"2022",272,144
"24016",203462,"2021",1145,632
"24017",203462,"2014",167,94
"24018",203462,"2017",290,186
"24019",203462,"2019",NA,NA
"24020",203462,"2015",NA,NA
"24021",203462,"2019",596,383
"24022",203462,"2014",45,27
"24023",203462,"2023",676,365
"24024",203462,"2013",108,57
"24025",203462,"2016",569,375
"24026",203462,"2017",625,349
"24027",203462,"2024",60,31
"24028",203462,"2020",329,175
"24029",203462,"2013",104,58
"24030",203462,"2022",183,121
"24031",203462,"2018",453,300
"24032",203462,"2016",551,290
"24033",203462,"2020",71,51
"24034",203462,"2021",517,305
"24035",203462,"2023",474,299
"24036",203462,"2018",689,406
"24037",203463,"2021",285,162
"24038",203463,"2022",NA,NA
"24039",203463,"2021",596,305
"24040",203463,"2023",664,353
"24041",203463,"2024",176,79
"24042",203463,"2024",164,101
"24043",203463,"2023",NA,NA
"24044",203469,"2008",NA,NA
"24045",203469,"2010",NA,NA
"24046",203469,"2007",NA,NA
"24047",203469,"2009",NA,NA
"24048",203475,"2024",44,32
"24049",203475,"2023",167,94
"24050",203475,"2022",27,20
"24051",203475,"2024",104,71
"24052",203475,"2014",17,14
"24053",203475,"2015",57,26
"24054",203475,"2017",49,35
"24055",203475,"2013",19,9
"24056",203475,"2018",151,92
"24057",203475,"2022",150,89
"24058",203475,"2021",54,28
"24059",203475,"2016",82,49
"24060",203475,"2023",155,107
"24061",203475,"2014",24,13
"24062",203489,"2011",NA,NA
"24063",203489,"2013",NA,NA
"24064",203489,"2014",NA,NA
"24065",203489,"2017",24,14
"24066",203500,"2023",149,103
"24067",203500,"2014",NA,NA
"24068",203500,"2016",246,142
"24069",203500,"2013",40,25
"24070",203500,"2017",207,143
"24071",203500,"2021",29,11
"24072",203500,"2014",91,60
"24073",203500,"2017",190,97
"24074",203500,"2018",490,265
"24075",203500,"2015",NA,NA
"24076",203500,"2022",29,13
"24077",203500,"2016",265,166
"24078",203500,"2020",90,54
"24079",203500,"2013",NA,NA
"24080",203500,"2019",197,115
"24081",203500,"2023",238,145
"24082",203500,"2015",258,162
"24083",203500,"2020",36,25
"24084",203500,"2024",61,43
"24085",203500,"2018",353,229
"24086",203500,"2019",240,142
"24087",203500,"2024",261,158
"24088",203501,"2013",54,38
"24089",203501,"2023",362,229
"24090",203501,"2013",108,54
"24091",203501,"2024",746,460
"24092",203501,"2023",348,250
"24093",203501,"2020",190,119
"24094",203501,"2017",330,178
"24095",203501,"2014",264,151
"24096",203501,"2020",58,38
"24097",203501,"2022",173,103
"24098",203501,"2015",219,123
"24099",203501,"2016",21,20
"24100",203501,"2015",116,79
"24101",203501,"2018",382,215
"24102",203501,"2024",NA,NA
"24103",203501,"2014",264,165
"24104",203501,"2016",119,69
"24105",203501,"2019",345,250
"24106",203501,"2018",238,157
"24107",203501,"2022",35,27
"24108",203501,"2019",354,194
"24109",203501,"2017",238,153
"24110",203504,"2017",239,158
"24111",203504,"2018",27,22
"24112",203504,"2016",172,83
"24113",203504,"2016",126,77
"24114",203504,"2019",31,21
"24115",203504,"2015",NA,NA
"24116",203504,"2018",188,101
"24117",203504,"2017",293,146
"24118",203509,"2017",114,67
"24119",203509,"2012",NA,NA
"24120",203509,"2019",132,75
"24121",203509,"2017",21,14
"24122",203509,"2022",NA,NA
"24123",203509,"2019",32,25
"24124",203509,"2016",NA,NA
"24125",203509,"2015",NA,NA
"24126",203509,"2023",NA,NA
"24127",203509,"2010",NA,NA
"24128",203509,"2013",NA,NA
"24129",203509,"2014",NA,NA
"24130",203513,"2022",103,58
"24131",203513,"2024",30,18
"24132",203514,"2020",41,28
"24133",203514,"2024",209,120
"24134",203514,"2023",52,35
"24135",203514,"2024",95,58
"24136",203514,"2019",194,121
"24137",203514,"2019",202,125
"24138",203514,"2022",95,56
"24139",203514,"2022",107,65
"24140",203514,"2021",131,78
"24141",203514,"2023",65,42
"24142",203514,"2020",119,71
"24143",203514,"2021",997,485
"24144",203518,"2016",343,202
"24145",203518,"2014",119,62
"24146",203518,"2015",NA,NA
"24147",203521,"2014",NA,NA
"24148",203521,"2018",74,37
"24149",203521,"2015",97,45
"24150",203521,"2018",216,100
"24151",203521,"2017",79,46
"24152",203521,"2017",93,53
"24153",203521,"2019",NA,NA
"24154",203521,"2016",NA,NA
"24155",203521,"2011",NA,NA
"24156",203521,"2020",70,41
"24157",203521,"2020",83,41
"24158",203521,"2013",NA,NA
"24159",203521,"2012",NA,NA
"24160",203526,"2016",72,41
"24161",203530,"2018",185,113
"24162",203530,"2024",663,361
"24163",203530,"2022",NA,NA
"24164",203530,"2024",NA,NA
"24165",203530,"2017",1071,599
"24166",203530,"2020",154,91
"24167",203530,"2019",703,437
"24168",203530,"2023",215,147
"24169",203530,"2016",620,335
"24170",203530,"2023",590,371
"24171",203530,"2021",NA,NA
"24172",203530,"2016",1033,623
"24173",203530,"2019",769,389
"24174",203530,"2017",533,316
"24175",203530,"2013",74,51
"24176",203530,"2013",103,57
"24177",203530,"2018",635,378
"24178",203533,"2016",396,244
"24179",203533,"2019",356,222
"24180",203533,"2019",520,283
"24181",203533,"2016",1059,598
"24182",203533,"2020",326,200
"24183",203533,"2014",NA,NA
"24184",203533,"2024",750,465
"24185",203533,"2021",686,386
"24186",203533,"2015",NA,NA
"24187",203533,"2022",NA,NA
"24188",203533,"2017",29,15
"24189",203533,"2018",507,319
"24190",203533,"2023",NA,NA
"24191",203533,"2013",NA,NA
"24192",203533,"2021",618,410
"24193",203533,"2018",775,409
"24194",203533,"2024",719,391
"24195",203533,"2020",247,124
"24196",203534,"2014",NA,NA
"24197",203537,"2014",NA,NA
"24198",203542,"2021",52,31
"24199",203549,"2015",37,16
"24200",203552,"2017",940,490
"24201",203552,"2019",53,29
"24202",203552,"2017",498,319
"24203",203552,"2016",354,234
"24204",203552,"2015",NA,NA
"24205",203552,"2013",37,25
"24206",203552,"2016",317,164
"24207",203552,"2018",103,53
"24208",203552,"2013",206,109
"24209",203552,"2014",47,23
"24210",203553,"2017",32,18
"24211",203553,"2017",49,34
"24212",203562,"2017",26,13
"24213",203562,"2023",NA,NA
"24214",203562,"2018",30,24
"24215",203562,"2017",34,27
"24216",203562,"2023",71,41
"24217",203562,"2018",25,14
"24218",203564,"2019",316,179
"24219",203564,"2022",83,54
"24220",203564,"2016",48,28
"24221",203564,"2024",261,153
"24222",203564,"2020",137,73
"24223",203564,"2017",66,38
"24224",203564,"2019",253,193
"24225",203564,"2023",94,52
"24226",203564,"2018",107,67
"24227",203564,"2021",174,120
"24228",203564,"2022",424,220
"24229",203564,"2023",35,24
"24230",203564,"2017",46,38
"24231",203564,"2024",276,175
"24232",203567,"2016",NA,NA
"24233",203567,"2014",NA,NA
"24234",203567,"2017",133,94
"24235",203567,"2017",144,74
"24236",203567,"2014",29,15
"24237",203567,"2015",NA,NA
"24238",203567,"2019",53,25
"24239",203567,"2015",19,5
"24240",203570,"2012",NA,NA
"24241",203570,"2013",NA,NA
"24242",203570,"2010",NA,NA
"24243",203572,"2017",27,11
"24244",203575,"2017",598,353
"24245",203575,"2015",NA,NA
"24246",203575,"2013",NA,NA
"24247",203575,"2023",402,236
"24248",203575,"2019",178,111
"24249",203575,"2024",18,5
"24250",203575,"2019",92,54
"24251",203575,"2016",647,458
"24252",203575,"2018",128,88
"24253",203575,"2023",323,233
"24254",203575,"2011",NA,NA
"24255",203575,"2017",119,80
"24256",203575,"2022",437,296
"24257",203575,"2020",172,131
"24258",203575,"2021",486,314
"24259",203575,"2021",488,268
"24260",203575,"2018",157,92
"24261",203575,"2020",310,202
"24262",203575,"2016",856,528
"24263",203575,"2012",NA,NA
"24264",203575,"2014",NA,NA
"24265",203575,"2022",335,198
"24266",203576,"2014",119,62
"24267",203576,"2014",96,65
"24268",203576,"2016",96,58
"24269",203576,"2017",228,114
"24270",203576,"2017",182,119
"24271",203576,"2015",NA,NA
"24272",203576,"2016",154,80
"24273",203578,"2019",30,21
"24274",203578,"2024",44,23
"24275",203578,"2019",67,45
"24276",203578,"2013",23,14
"24277",203578,"2016",60,44
"24278",203578,"2016",77,48
"24279",203578,"2014",NA,NA
"24280",203578,"2018",126,84
"24281",203578,"2017",126,92
"24282",203578,"2018",96,42
"24283",203578,"2017",197,110
"24284",203578,"2015",NA,NA
"24285",203584,"2015",NA,NA
"24286",203584,"2013",NA,NA
"24287",203584,"2017",144,101
"24288",203584,"2011",NA,NA
"24289",203584,"2014",NA,NA
"24290",203584,"2012",NA,NA
"24291",203591,"2018",44,26
"24292",203591,"2014",42,25
"24293",203591,"2015",26,11
"24294",204036,"1997",NA,NA
"24295",204036,"1999",NA,NA
"24296",204036,"1996",NA,NA
"24297",204036,"2009",NA,NA
"24298",204220,"2009",NA,NA
"24299",204220,"2007",NA,NA
"24300",204220,"2014",NA,NA
"24301",204221,"2006",NA,NA
"24302",204223,"2018",57,30
"24303",204223,"2020",29,12
"24304",204223,"2023",NA,NA
"24305",204223,"2016",NA,NA
"24306",204223,"2019",76,46
"24307",204223,"2014",51,28
"24308",204223,"2017",129,66
"24309",204223,"2018",NA,NA
"24310",204223,"2019",95,55
"24311",204223,"2020",65,36
"24312",204223,"2017",22,17
"24313",204232,"2006",NA,NA
"24314",204233,"2009",NA,NA
"24315",204241,"2012",NA,NA
"24316",204246,"2022",NA,NA
"24317",204246,"2014",34,18
"24318",204246,"2017",80,53
"24319",204246,"2013",40,22
"24320",204246,"2019",138,74
"24321",204246,"2021",228,131
"24322",204246,"2018",87,46
"24323",204246,"2018",83,62
"24324",204246,"2021",62,52
"24325",204246,"2017",190,111
"24326",204246,"2022",99,60
"24327",204246,"2020",49,29
"24328",204246,"2016",27,11
"24329",204246,"2023",NA,NA
"24330",204267,"2017",34,18
"24331",204267,"2017",43,35
"24332",204271,"2010",NA,NA
"24333",204275,"2010",NA,NA
"24334",204275,"2009",NA,NA
"24335",204275,"2008",NA,NA
"24336",204282,"2014",NA,NA
"24337",204282,"2012",NA,NA
"24338",204282,"2008",NA,NA
"24339",204282,"2015",NA,NA
"24340",204282,"2013",NA,NA
"24341",204282,"2011",NA,NA
"24342",204288,"2017",18,8
"24343",204288,"2015",NA,NA
"24344",204288,"2018",42,24
"24345",204288,"2019",28,21
"24346",204290,"2010",NA,NA
"24347",204290,"2009",NA,NA
"24348",204291,"2018",194,115
"24349",204291,"2023",71,41
"24350",204291,"2020",154,83
"24351",204291,"2022",173,109
"24352",204291,"2023",149,73
"24353",204291,"2021",45,25
"24354",204291,"2017",175,98
"24355",204291,"2016",NA,NA
"24356",204291,"2017",38,28
"24357",204291,"2018",36,21
"24358",204291,"2014",NA,NA
"24359",204291,"2022",41,16
"24360",204291,"2019",NA,NA
"24361",204291,"2015",NA,NA
"24362",204291,"2014",79,47
"24363",204291,"2019",105,67
"24364",204291,"2020",150,82
"24365",204294,"2023",172,97
"24366",204294,"2020",147,97
"24367",204294,"2023",101,62
"24368",204294,"2019",60,34
"24369",204294,"2024",114,68
"24370",204294,"2020",81,40
"24371",204294,"2017",161,105
"24372",204294,"2013",29,15
"24373",204294,"2016",NA,NA
"24374",204294,"2017",217,136
"24375",204294,"2015",NA,NA
"24376",204294,"2022",113,68
"24377",204294,"2018",92,53
"24378",204294,"2013",NA,NA
"24379",204294,"2022",121,69
"24380",204294,"2019",81,54
"24381",204294,"2014",NA,NA
"24382",204304,"2016",37,17
"24383",204304,"2016",191,123
"24384",204304,"2010",NA,NA
"24385",204304,"2015",27,15
"24386",204306,"2013",NA,NA
"24387",204307,"2010",NA,NA
"24388",204309,"2021",26,14
"24389",204318,"2013",NA,NA
"24390",204323,"2009",NA,NA
"24391",204323,"2010",NA,NA
"24392",204327,"2010",NA,NA
"24393",204327,"2012",NA,NA
"24394",204327,"2009",NA,NA
"24395",204327,"2014",NA,NA
"24396",204329,"2009",NA,NA
"24397",204329,"2007",NA,NA
"24398",204329,"2010",NA,NA
"24399",204336,"2012",NA,NA
"24400",204338,"2011",NA,NA
"24401",204352,"2014",26,17
"24402",204355,"2022",25,7
"24403",204355,"2018",18,16
"24404",204356,"2013",NA,NA
"24405",204356,"2020",51,35
"24406",204360,"2012",NA,NA
"24407",204362,"2016",133,78
"24408",204362,"2017",14,7
"24409",204362,"2017",73,46
"24410",204362,"2013",NA,NA
"24411",204362,"2018",116,69
"24412",204362,"2016",37,21
"24413",204362,"2018",44,33
"24414",204362,"2015",NA,NA
"24415",204376,"2023",26,11
"24416",204377,"2015",87,53
"24417",204377,"2015",66,42
"24418",204377,"2016",27,20
"24419",204377,"2014",NA,NA
"24420",204384,"2017",37,24
"24421",204384,"2013",24,12
"24422",204384,"2013",73,39
"24423",204388,"2013",88,58
"24424",204388,"2014",49,36
"24425",204388,"2013",39,18
"24426",204388,"2014",105,47
"24427",204390,"2018",30,15
"24428",204391,"2012",NA,NA
"24429",204391,"2013",NA,NA
"24430",204391,"2014",NA,NA
"24431",204391,"2008",NA,NA
"24432",204394,"2020",30,13
"24433",204394,"2023",119,55
"24434",204394,"2018",362,183
"24435",204394,"2017",41,25
"24436",204394,"2020",108,73
"24437",204394,"2021",38,27
"24438",204394,"2018",214,120
"24439",204394,"2017",176,107
"24440",204394,"2019",128,70
"24441",204394,"2021",135,61
"24442",204394,"2022",39,16
"24443",204394,"2023",NA,NA
"24444",204394,"2019",74,51
"24445",204394,"2014",NA,NA
"24446",204397,"2016",NA,NA
"24447",204397,"2013",NA,NA
"24448",204411,"2021",365,242
"24449",204411,"2014",138,91
"24450",204411,"2023",362,195
"24451",204411,"2016",71,42
"24452",204411,"2021",321,175
"24453",204411,"2023",221,149
"24454",204411,"2024",111,68
"24455",204411,"2024",133,76
"24456",204411,"2020",38,22
"24457",204411,"2014",36,25
"24458",204411,"2015",121,65
"24459",204411,"2022",NA,NA
"24460",204411,"2020",78,34
"24461",204419,"2016",NA,NA
"24462",204419,"2015",69,34
"24463",204419,"2012",NA,NA
"24464",204419,"2018",42,16
"24465",204419,"2018",81,44
"24466",204419,"2013",NA,NA
"24467",204419,"2023",55,28
"24468",204419,"2024",82,39
"24469",204419,"2014",NA,NA
"24470",204420,"2015",30,14
"24471",204420,"2023",NA,NA
"24472",204420,"2016",46,22
"24473",204420,"2021",52,32
"24474",204420,"2014",NA,NA
"24475",204420,"2017",28,21
"24476",204420,"2017",58,38
"24477",204420,"2021",39,16
"24478",204420,"2022",NA,NA
"24479",204420,"2018",106,74
"24480",204420,"2012",NA,NA
"24481",204420,"2024",57,22
"24482",204420,"2013",NA,NA
"24483",204420,"2022",201,115
"24484",204426,"2013",83,47
"24485",204426,"2017",1208,880
"24486",204426,"2020",1089,755
"24487",204426,"2012",NA,NA
"24488",204426,"2018",NA,NA
"24489",204426,"2011",NA,NA
"24490",204426,"2021",NA,NA
"24491",204426,"2019",NA,NA
"24492",204426,"2022",1208,847
"24493",204426,"2022",719,430
"24494",204426,"2014",NA,NA
"24495",204426,"2019",1158,801
"24496",204426,"2018",1226,717
"24497",204426,"2020",536,326
"24498",204426,"2017",920,568
"24499",204426,"2015",NA,NA
"24500",204426,"2023",NA,NA
"24501",204426,"2016",NA,NA
"24502",204427,"2018",393,246
"24503",204427,"2019",551,353
"24504",204427,"2019",829,429
"24505",204427,"2015",119,62
"24506",204427,"2018",472,221
"24507",204427,"2022",964,498
"24508",204427,"2023",530,278
"24509",204427,"2023",NA,NA
"24510",204427,"2015",NA,NA
"24511",204427,"2022",1155,719
"24512",204427,"2016",232,152
"24513",204427,"2024",978,546
"24514",204427,"2017",753,394
"24515",204427,"2016",349,176
"24516",204427,"2020",333,217
"24517",204427,"2020",591,298
"24518",204427,"2021",NA,NA
"24519",204427,"2024",NA,NA
"24520",204427,"2017",759,473
"24521",204429,"2016",23,6
"24522",204430,"2017",188,96
"24523",204430,"2018",396,236
"24524",204430,"2015",41,20
"24525",204430,"2019",162,123
"24526",204430,"2019",207,117
"24527",204430,"2020",79,42
"24528",204430,"2018",237,164
"24529",204430,"2014",48,24
"24530",204430,"2016",132,85
"24531",204430,"2017",239,153
"24532",204431,"2022",NA,NA
"24533",204431,"2020",185,114
"24534",204431,"2020",217,156
"24535",204431,"2024",73,41
"24536",204431,"2018",97,49
"24537",204431,"2018",75,46
"24538",204431,"2013",38,22
"24539",204431,"2023",NA,NA
"24540",204431,"2021",NA,NA
"24541",204431,"2016",655,471
"24542",204431,"2014",256,183
"24543",204431,"2016",622,374
"24544",204431,"2017",51,26
"24545",204431,"2019",451,259
"24546",204431,"2013",21,15
"24547",204431,"2014",446,266
"24548",204431,"2019",299,209
"24549",204431,"2015",NA,NA
"24550",204434,"2023",NA,NA
"24551",204434,"2015",21,13
"24552",204434,"2020",102,71
"24553",204434,"2018",132,95
"24554",204434,"2019",796,460
"24555",204434,"2016",NA,NA
"24556",204434,"2021",136,98
"24557",204434,"2016",169,101
"24558",204434,"2020",237,140
"24559",204434,"2022",121,85
"24560",204434,"2021",189,111
"24561",204434,"2019",586,361
"24562",204434,"2022",NA,NA
"24563",204434,"2018",177,102
"24564",204451,"2007",NA,NA
"24565",204451,"1999",NA,NA
"24566",204451,"2000",NA,NA
"24567",204451,"2005",NA,NA
"24568",204451,"2004",NA,NA
"24569",204584,"2005",NA,NA
"24570",204599,"2006",NA,NA
"24571",204638,"2006",NA,NA
"24572",204638,"2005",NA,NA
"24573",204690,"2003",NA,NA
"24574",204690,"2002",NA,NA
"24575",204690,"2005",NA,NA
"24576",204690,"2004",NA,NA
"24577",204690,"2001",NA,NA
"24578",204690,"2008",NA,NA
"24579",204690,"2000",NA,NA
"24580",204690,"2006",NA,NA
"24581",204809,"2005",NA,NA
"24582",204840,"2008",NA,NA
"24583",204840,"2001",NA,NA
"24584",204840,"2010",NA,NA
"24585",204840,"2009",NA,NA
"24586",204970,"2001",NA,NA
"24587",204970,"2005",NA,NA
"24588",204970,"2002",NA,NA
"24589",204970,"2006",NA,NA
"24590",204970,"2008",NA,NA
"24591",204970,"2000",NA,NA
"24592",204970,"2003",NA,NA
"24593",204970,"2010",NA,NA
"24594",204970,"2004",NA,NA
"24595",204978,"2002",NA,NA
"24596",204978,"2005",NA,NA
"24597",205008,"2005",NA,NA
"24598",205010,"2011",NA,NA
"24599",205010,"2008",NA,NA
"24600",205010,"2006",NA,NA
"24601",205010,"2009",NA,NA
"24602",205010,"2012",NA,NA
"24603",205010,"2007",NA,NA
"24604",205010,"2010",NA,NA
"24605",205079,"2005",NA,NA
"24606",205126,"2005",NA,NA
"24607",205136,"2005",NA,NA
"24608",205143,"1998",NA,NA
"24609",205143,"2003",NA,NA
"24610",205143,"2006",NA,NA
"24611",205143,"2000",NA,NA
"24612",205143,"2001",NA,NA
"24613",205143,"2002",NA,NA
"24614",205143,"2004",NA,NA
"24615",205143,"2005",NA,NA
"24616",205155,"2004",NA,NA
"24617",205155,"2005",NA,NA
"24618",205158,"2009",NA,NA
"24619",205158,"2006",NA,NA
"24620",205230,"2005",NA,NA
"24621",205276,"2005",NA,NA
"24622",205276,"2006",NA,NA
"24623",205276,"2007",NA,NA
"24624",205285,"2011",NA,NA
"24625",205294,"2006",NA,NA
"24626",205329,"2007",NA,NA
"24627",205344,"2017",48,40
"24628",205344,"2017",31,17
"24629",205344,"2016",43,36
"24630",205344,"2016",117,58
"24631",205344,"2018",140,99
"24632",205344,"2019",44,26
"24633",205344,"2019",157,94
"24634",205344,"2022",105,52
"24635",205348,"2004",NA,NA
"24636",205348,"2006",NA,NA
"24637",205348,"2007",NA,NA
"24638",205348,"2005",NA,NA
"24639",205361,"2006",NA,NA
"24640",205393,"2012",NA,NA
"24641",205399,"2012",NA,NA
"24642",205462,"2008",NA,NA
"24643",205462,"2016",NA,NA
"24644",205462,"2023",NA,NA
"24645",205462,"2017",109,72
"24646",205462,"2022",55,20
"24647",205462,"2018",36,22
"24648",205462,"2019",NA,NA
"24649",205465,"2008",NA,NA
"24650",205465,"2007",NA,NA
"24651",205465,"2009",NA,NA
"24652",205465,"2006",NA,NA
"24653",205467,"2008",NA,NA
"24654",205467,"2004",NA,NA
"24655",205467,"2006",NA,NA
"24656",205467,"2005",NA,NA
"24657",205487,"2005",NA,NA
"24658",205532,"2006",NA,NA
"24659",205532,"2005",NA,NA
"24660",205532,"2007",NA,NA
"24661",205591,"2013",45,27
"24662",205591,"2015",63,34
"24663",205591,"2013",NA,NA
"24664",205591,"2014",NA,NA
"24665",205591,"2016",126,77
"24666",205591,"2016",NA,NA
"24667",205591,"2015",NA,NA
"24668",205600,"2011",NA,NA
"24669",205600,"2010",NA,NA
"24670",205600,"2008",NA,NA
"24671",205600,"2012",NA,NA
"24672",205600,"2009",NA,NA
"24673",205604,"2007",NA,NA
"24674",205604,"2008",NA,NA
"24675",205606,"2017",59,31
"24676",205615,"2010",NA,NA
"24677",205615,"2011",NA,NA
"24678",205673,"2008",NA,NA
"24679",205694,"2009",NA,NA
"24680",205694,"2007",NA,NA
"24681",205694,"2008",NA,NA
"24682",205700,"2008",NA,NA
"24683",205700,"2012",NA,NA
"24684",205700,"2010",NA,NA
"24685",205700,"2011",NA,NA
"24686",205714,"2022",44,25
"24687",205723,"2021",52,33
"24688",205723,"2017",38,32
"24689",205723,"2018",55,35
"24690",205723,"2021",54,30
"24691",205723,"2017",132,85
"24692",205757,"2009",NA,NA
"24693",205758,"2008",NA,NA
"24694",205761,"2012",NA,NA
"24695",205763,"2007",NA,NA
"24696",205763,"2004",NA,NA
"24697",205763,"2003",NA,NA
"24698",205763,"2001",NA,NA
"24699",205773,"2008",NA,NA
"24700",205786,"2009",NA,NA
"24701",205787,"2018",22,18
"24702",205787,"2014",NA,NA
"24703",205787,"2006",NA,NA
"24704",205787,"2009",NA,NA
"24705",205787,"2018",20,11
"24706",205787,"2005",NA,NA
"24707",205787,"2008",NA,NA
"24708",205789,"2010",NA,NA
"24709",205789,"2019",52,38
